title,form,group,metric,respondent_a,respondent_b,pair_key,shared_bins,windows_generated
The Town,Short,C,EEG_PSD_ElectrodeClusterAverageGammadB,88,105,88-105,290,143
The Town,Short,C,EEG_PSD_ElectrodeClusterAverageGammadB,88,114,88-114,496,246
The Town,Short,C,EEG_PSD_ElectrodeClusterAverageGammadB,93,101,93-101,323,160
The Town,Short,C,EEG_PSD_ElectrodeClusterAverageGammadB,93,103,93-103,333,165
The Town,Short,C,EEG_PSD_ElectrodeClusterAverageGammadB,93,105,93-105,224,110
The Town,Short,C,EEG_PSD_ElectrodeClusterAverageGammadB,93,114,93-114,331,164
The Town,Short,C,EEG_PSD_ElectrodeClusterAverageGammadB,101,103,101-103,514,255
The Town,Short,C,EEG_PSD_ElectrodeClusterAverageGammadB,101,105,101-105,300,148
The Town,Short,C,EEG_PSD_ElectrodeClusterAverageGammadB,101,114,101-114,512,254
The Town,Short,C,EEG_PSD_ElectrodeClusterAverageGammadB,103,105,103-105,310,153
The Town,Short,C,EEG_PSD_ElectrodeClusterAverageGammadB,103,114,103-114,525,261
The Town,Short,C,EEG_PSD_ElectrodeClusterAverageGammadB,105,114,105-114,309,153
The Town,Short,C,EEG_PSD_ElectrodeClusterAverageThetadB,43,59,43-59,526,261
The Town,Short,C,EEG_PSD_ElectrodeClusterAverageThetadB,43,62,43-62,513,255
The Town,Short,C,EEG_PSD_ElectrodeClusterAverageThetadB,43,63,43-63,526,261
The Town,Short,C,EEG_PSD_ElectrodeClusterAverageThetadB,43,82,43-82,526,261
The Town,Short,C,EEG_PSD_ElectrodeClusterAverageThetadB,43,88,43-88,498,247
The Town,Short,C,EEG_PSD_ElectrodeClusterAverageThetadB,43,93,43-93,333,165
The Town,Short,C,EEG_PSD_ElectrodeClusterAverageThetadB,43,101,43-101,514,255
The Town,Short,C,EEG_PSD_ElectrodeClusterAverageThetadB,43,103,43-103,527,262
The Town,Short,C,EEG_PSD_ElectrodeClusterAverageThetadB,43,105,43-105,310,153
The Town,Short,C,EEG_PSD_ElectrodeClusterAverageThetadB,43,114,43-114,525,261
The Town,Short,C,EEG_PSD_ElectrodeClusterAverageThetadB,59,62,59-62,512,254
The Town,Short,C,EEG_PSD_ElectrodeClusterAverageThetadB,59,63,59-63,526,261
The Town,Short,C,EEG_PSD_ElectrodeClusterAverageThetadB,59,82,59-82,526,261
The Town,Short,C,EEG_PSD_ElectrodeClusterAverageThetadB,59,88,59-88,497,247
The Town,Short,C,EEG_PSD_ElectrodeClusterAverageThetadB,59,93,59-93,333,165
The Town,Short,C,EEG_PSD_ElectrodeClusterAverageThetadB,59,101,59-101,514,255
The Town,Short,C,EEG_PSD_ElectrodeClusterAverageThetadB,59,103,59-103,526,261
The Town,Short,C,EEG_PSD_ElectrodeClusterAverageThetadB,59,105,59-105,309,153
The Town,Short,C,EEG_PSD_ElectrodeClusterAverageThetadB,59,114,59-114,524,260
The Town,Short,C,EEG_PSD_ElectrodeClusterAverageThetadB,62,63,62-63,512,254
The Town,Short,C,EEG_PSD_ElectrodeClusterAverageThetadB,62,82,62-82,512,254
The Town,Short,C,EEG_PSD_ElectrodeClusterAverageThetadB,62,88,62-88,487,242
The Town,Short,C,EEG_PSD_ElectrodeClusterAverageThetadB,62,93,62-93,319,158
The Town,Short,C,EEG_PSD_ElectrodeClusterAverageThetadB,62,101,62-101,504,250
The Town,Short,C,EEG_PSD_ElectrodeClusterAverageThetadB,62,103,62-103,513,255
The Town,Short,C,EEG_PSD_ElectrodeClusterAverageThetadB,62,105,62-105,303,150
The Town,Short,C,EEG_PSD_ElectrodeClusterAverageThetadB,62,114,62-114,511,254
The Town,Short,C,EEG_PSD_ElectrodeClusterAverageThetadB,63,82,63-82,526,261
The Town,Short,C,EEG_PSD_ElectrodeClusterAverageThetadB,63,88,63-88,497,247
The Town,Short,C,EEG_PSD_ElectrodeClusterAverageThetadB,63,93,63-93,333,165
The Town,Short,C,EEG_PSD_ElectrodeClusterAverageThetadB,63,101,63-101,514,255
The Town,Short,C,EEG_PSD_ElectrodeClusterAverageThetadB,63,103,63-103,526,261
The Town,Short,C,EEG_PSD_ElectrodeClusterAverageThetadB,63,105,63-105,309,153
The Town,Short,C,EEG_PSD_ElectrodeClusterAverageThetadB,63,114,63-114,524,260
The Town,Short,C,EEG_PSD_ElectrodeClusterAverageThetadB,82,88,82-88,497,247
The Town,Short,C,EEG_PSD_ElectrodeClusterAverageThetadB,82,93,82-93,333,165
The Town,Short,C,EEG_PSD_ElectrodeClusterAverageThetadB,82,101,82-101,514,255
The Town,Short,C,EEG_PSD_ElectrodeClusterAverageThetadB,82,103,82-103,526,261
The Town,Short,C,EEG_PSD_ElectrodeClusterAverageThetadB,82,105,82-105,309,153
The Town,Short,C,EEG_PSD_ElectrodeClusterAverageThetadB,82,114,82-114,524,260
The Town,Short,C,EEG_PSD_ElectrodeClusterAverageThetadB,88,93,88-93,306,151
The Town,Short,C,EEG_PSD_ElectrodeClusterAverageThetadB,88,101,88-101,488,242
The Town,Short,C,EEG_PSD_ElectrodeClusterAverageThetadB,88,103,88-103,498,247
The Town,Short,C,EEG_PSD_ElectrodeClusterAverageThetadB,88,105,88-105,290,143
The Town,Short,C,EEG_PSD_ElectrodeClusterAverageThetadB,88,114,88-114,496,246
The Town,Short,C,EEG_PSD_ElectrodeClusterAverageThetadB,93,101,93-101,323,160
The Town,Short,C,EEG_PSD_ElectrodeClusterAverageThetadB,93,103,93-103,333,165
The Town,Short,C,EEG_PSD_ElectrodeClusterAverageThetadB,93,105,93-105,224,110
The Town,Short,C,EEG_PSD_ElectrodeClusterAverageThetadB,93,114,93-114,331,164
The Town,Short,C,EEG_PSD_ElectrodeClusterAverageThetadB,101,103,101-103,514,255
The Town,Short,C,EEG_PSD_ElectrodeClusterAverageThetadB,101,105,101-105,300,148
The Town,Short,C,EEG_PSD_ElectrodeClusterAverageThetadB,101,114,101-114,512,254
The Town,Short,C,EEG_PSD_ElectrodeClusterAverageThetadB,103,105,103-105,310,153
The Town,Short,C,EEG_PSD_ElectrodeClusterAverageThetadB,103,114,103-114,525,261
The Town,Short,C,EEG_PSD_ElectrodeClusterAverageThetadB,105,114,105-114,309,153
Titanic,Short,A,EEG_PSD_ElectrodeClusterAverageAlphadB,55,98,55-98,119,58
Titanic,Short,A,EEG_PSD_ElectrodeClusterAverageAlphadB,55,104,55-104,120,58
Titanic,Short,A,EEG_PSD_ElectrodeClusterAverageAlphadB,55,116,55-116,120,58
Titanic,Short,A,EEG_PSD_ElectrodeClusterAverageAlphadB,98,104,98-104,119,58
Titanic,Short,A,EEG_PSD_ElectrodeClusterAverageAlphadB,98,116,98-116,119,58
Titanic,Short,A,EEG_PSD_ElectrodeClusterAverageAlphadB,104,116,104-116,120,58
Titanic,Short,A,EEG_PSD_ElectrodeClusterAverageBetadB,55,98,55-98,119,58
Titanic,Short,A,EEG_PSD_ElectrodeClusterAverageBetadB,55,104,55-104,120,58
Titanic,Short,A,EEG_PSD_ElectrodeClusterAverageBetadB,55,116,55-116,120,58
Titanic,Short,A,EEG_PSD_ElectrodeClusterAverageBetadB,98,104,98-104,119,58
Titanic,Short,A,EEG_PSD_ElectrodeClusterAverageBetadB,98,116,98-116,119,58
Titanic,Short,A,EEG_PSD_ElectrodeClusterAverageBetadB,104,116,104-116,120,58
Titanic,Short,A,EEG_PSD_ElectrodeClusterAverageDeltadB,55,98,55-98,119,58
Titanic,Short,A,EEG_PSD_ElectrodeClusterAverageDeltadB,55,104,55-104,120,58
Titanic,Short,A,EEG_PSD_ElectrodeClusterAverageDeltadB,55,116,55-116,120,58
Titanic,Short,A,EEG_PSD_ElectrodeClusterAverageDeltadB,98,104,98-104,119,58
Titanic,Short,A,EEG_PSD_ElectrodeClusterAverageDeltadB,98,116,98-116,119,58
Titanic,Short,A,EEG_PSD_ElectrodeClusterAverageDeltadB,104,116,104-116,120,58
Titanic,Short,A,EEG_PSD_ElectrodeClusterAverageGammadB,55,98,55-98,119,58
Titanic,Short,A,EEG_PSD_ElectrodeClusterAverageGammadB,55,104,55-104,120,58
Titanic,Short,A,EEG_PSD_ElectrodeClusterAverageGammadB,55,116,55-116,120,58
Titanic,Short,A,EEG_PSD_ElectrodeClusterAverageGammadB,98,104,98-104,119,58
Titanic,Short,A,EEG_PSD_ElectrodeClusterAverageGammadB,98,116,98-116,119,58
Titanic,Short,A,EEG_PSD_ElectrodeClusterAverageGammadB,104,116,104-116,120,58
Titanic,Short,A,EEG_PSD_ElectrodeClusterAverageThetadB,55,98,55-98,119,58
Titanic,Short,A,EEG_PSD_ElectrodeClusterAverageThetadB,55,104,55-104,120,58
Titanic,Short,A,EEG_PSD_ElectrodeClusterAverageThetadB,55,116,55-116,120,58
Titanic,Short,A,EEG_PSD_ElectrodeClusterAverageThetadB,98,104,98-104,119,58
Titanic,Short,A,EEG_PSD_ElectrodeClusterAverageThetadB,98,116,98-116,119,58
Titanic,Short,A,EEG_PSD_ElectrodeClusterAverageThetadB,104,116,104-116,120,58
Titanic,Short,F,EEG_PSD_ElectrodeClusterAverageAlphadB,41,42,41-42,120,58
Titanic,Short,F,EEG_PSD_ElectrodeClusterAverageAlphadB,41,44,41-44,108,52
Titanic,Short,F,EEG_PSD_ElectrodeClusterAverageAlphadB,41,50,41-50,117,57
Titanic,Short,F,EEG_PSD_ElectrodeClusterAverageAlphadB,41,60,41-60,120,58
Titanic,Short,F,EEG_PSD_ElectrodeClusterAverageAlphadB,41,70,41-70,114,55
Titanic,Short,F,EEG_PSD_ElectrodeClusterAverageAlphadB,41,85,41-85,85,41
Titanic,Short,F,EEG_PSD_ElectrodeClusterAverageAlphadB,41,96,41-96,119,58
Titanic,Short,F,EEG_PSD_ElectrodeClusterAverageAlphadB,41,107,41-107,120,58
Titanic,Short,F,EEG_PSD_ElectrodeClusterAverageAlphadB,41,109,41-109,120,58
Titanic,Short,F,EEG_PSD_ElectrodeClusterAverageAlphadB,41,113,41-113,120,58
Titanic,Short,F,EEG_PSD_ElectrodeClusterAverageAlphadB,41,117,41-117,27,12
Titanic,Short,F,EEG_PSD_ElectrodeClusterAverageAlphadB,42,44,42-44,108,52
Titanic,Short,F,EEG_PSD_ElectrodeClusterAverageAlphadB,42,50,42-50,117,57
Titanic,Short,F,EEG_PSD_ElectrodeClusterAverageAlphadB,42,60,42-60,120,58
Titanic,Short,F,EEG_PSD_ElectrodeClusterAverageAlphadB,42,70,42-70,114,55
Titanic,Short,F,EEG_PSD_ElectrodeClusterAverageAlphadB,42,85,42-85,85,41
Titanic,Short,F,EEG_PSD_ElectrodeClusterAverageAlphadB,42,96,42-96,119,58
Titanic,Short,F,EEG_PSD_ElectrodeClusterAverageAlphadB,42,107,42-107,120,58
Titanic,Short,F,EEG_PSD_ElectrodeClusterAverageAlphadB,42,109,42-109,120,58
Titanic,Short,F,EEG_PSD_ElectrodeClusterAverageAlphadB,42,113,42-113,120,58
Titanic,Short,F,EEG_PSD_ElectrodeClusterAverageAlphadB,42,117,42-117,27,12
Titanic,Short,F,EEG_PSD_ElectrodeClusterAverageAlphadB,44,50,44-50,105,51
Titanic,Short,F,EEG_PSD_ElectrodeClusterAverageAlphadB,44,60,44-60,108,52
Titanic,Short,F,EEG_PSD_ElectrodeClusterAverageAlphadB,44,70,44-70,102,49
Titanic,Short,F,EEG_PSD_ElectrodeClusterAverageAlphadB,44,85,44-85,73,35
Titanic,Short,F,EEG_PSD_ElectrodeClusterAverageAlphadB,44,96,44-96,108,52
Titanic,Short,F,EEG_PSD_ElectrodeClusterAverageAlphadB,44,107,44-107,108,52
Titanic,Short,F,EEG_PSD_ElectrodeClusterAverageAlphadB,44,109,44-109,108,52
Titanic,Short,F,EEG_PSD_ElectrodeClusterAverageAlphadB,44,113,44-113,108,52
Titanic,Short,F,EEG_PSD_ElectrodeClusterAverageAlphadB,44,117,44-117,24,10
Titanic,Short,F,EEG_PSD_ElectrodeClusterAverageAlphadB,50,60,50-60,117,57
Titanic,Short,F,EEG_PSD_ElectrodeClusterAverageAlphadB,50,70,50-70,111,54
Titanic,Short,F,EEG_PSD_ElectrodeClusterAverageAlphadB,50,85,50-85,82,39
Titanic,Short,F,EEG_PSD_ElectrodeClusterAverageAlphadB,50,96,50-96,116,56
Titanic,Short,F,EEG_PSD_ElectrodeClusterAverageAlphadB,50,107,50-107,117,57
Titanic,Short,F,EEG_PSD_ElectrodeClusterAverageAlphadB,50,109,50-109,117,57
Titanic,Short,F,EEG_PSD_ElectrodeClusterAverageAlphadB,50,113,50-113,117,57
Titanic,Short,F,EEG_PSD_ElectrodeClusterAverageAlphadB,50,117,50-117,27,12
Titanic,Short,F,EEG_PSD_ElectrodeClusterAverageAlphadB,60,70,60-70,114,55
Titanic,Short,F,EEG_PSD_ElectrodeClusterAverageAlphadB,60,85,60-85,85,41
Titanic,Short,F,EEG_PSD_ElectrodeClusterAverageAlphadB,60,96,60-96,119,58
Titanic,Short,F,EEG_PSD_ElectrodeClusterAverageAlphadB,60,107,60-107,120,58
Titanic,Short,F,EEG_PSD_ElectrodeClusterAverageAlphadB,60,109,60-109,120,58
Titanic,Short,F,EEG_PSD_ElectrodeClusterAverageAlphadB,60,113,60-113,120,58
Titanic,Short,F,EEG_PSD_ElectrodeClusterAverageAlphadB,60,117,60-117,27,12
Titanic,Short,F,EEG_PSD_ElectrodeClusterAverageAlphadB,70,85,70-85,81,39
Titanic,Short,F,EEG_PSD_ElectrodeClusterAverageAlphadB,70,96,70-96,113,55
Titanic,Short,F,EEG_PSD_ElectrodeClusterAverageAlphadB,70,107,70-107,114,55
Titanic,Short,F,EEG_PSD_ElectrodeClusterAverageAlphadB,70,109,70-109,114,55
Titanic,Short,F,EEG_PSD_ElectrodeClusterAverageAlphadB,70,113,70-113,114,55
Titanic,Short,F,EEG_PSD_ElectrodeClusterAverageAlphadB,70,117,70-117,26,11
Titanic,Short,F,EEG_PSD_ElectrodeClusterAverageAlphadB,85,96,85-96,84,40
Titanic,Short,F,EEG_PSD_ElectrodeClusterAverageAlphadB,85,107,85-107,85,41
Titanic,Short,F,EEG_PSD_ElectrodeClusterAverageAlphadB,85,109,85-109,85,41
Titanic,Short,F,EEG_PSD_ElectrodeClusterAverageAlphadB,85,113,85-113,85,41
Titanic,Short,F,EEG_PSD_ElectrodeClusterAverageAlphadB,85,117,85-117,21,9
Titanic,Short,F,EEG_PSD_ElectrodeClusterAverageAlphadB,96,107,96-107,119,58
Titanic,Short,F,EEG_PSD_ElectrodeClusterAverageAlphadB,96,109,96-109,119,58
Titanic,Short,F,EEG_PSD_ElectrodeClusterAverageAlphadB,96,113,96-113,119,58
Titanic,Short,F,EEG_PSD_ElectrodeClusterAverageAlphadB,96,117,96-117,27,12
Titanic,Short,F,EEG_PSD_ElectrodeClusterAverageAlphadB,107,109,107-109,120,58
Titanic,Short,F,EEG_PSD_ElectrodeClusterAverageAlphadB,107,113,107-113,120,58
Titanic,Short,F,EEG_PSD_ElectrodeClusterAverageAlphadB,107,117,107-117,27,12
Titanic,Short,F,EEG_PSD_ElectrodeClusterAverageAlphadB,109,113,109-113,120,58
Titanic,Short,F,EEG_PSD_ElectrodeClusterAverageAlphadB,109,117,109-117,27,12
Titanic,Short,F,EEG_PSD_ElectrodeClusterAverageAlphadB,113,117,113-117,27,12
Titanic,Short,F,EEG_PSD_ElectrodeClusterAverageBetadB,41,42,41-42,120,58
Titanic,Short,F,EEG_PSD_ElectrodeClusterAverageBetadB,41,44,41-44,108,52
Titanic,Short,F,EEG_PSD_ElectrodeClusterAverageBetadB,41,50,41-50,117,57
Titanic,Short,F,EEG_PSD_ElectrodeClusterAverageBetadB,41,60,41-60,120,58
Titanic,Short,F,EEG_PSD_ElectrodeClusterAverageBetadB,41,70,41-70,114,55
Titanic,Short,F,EEG_PSD_ElectrodeClusterAverageBetadB,41,85,41-85,85,41
Titanic,Short,F,EEG_PSD_ElectrodeClusterAverageBetadB,41,96,41-96,119,58
Titanic,Short,F,EEG_PSD_ElectrodeClusterAverageBetadB,41,107,41-107,120,58
Titanic,Short,F,EEG_PSD_ElectrodeClusterAverageBetadB,41,109,41-109,120,58
Titanic,Short,F,EEG_PSD_ElectrodeClusterAverageBetadB,41,113,41-113,120,58
Titanic,Short,F,EEG_PSD_ElectrodeClusterAverageBetadB,41,117,41-117,27,12
Titanic,Short,F,EEG_PSD_ElectrodeClusterAverageBetadB,42,44,42-44,108,52
Titanic,Short,F,EEG_PSD_ElectrodeClusterAverageBetadB,42,50,42-50,117,57
Titanic,Short,F,EEG_PSD_ElectrodeClusterAverageBetadB,42,60,42-60,120,58
Titanic,Short,F,EEG_PSD_ElectrodeClusterAverageBetadB,42,70,42-70,114,55
Titanic,Short,F,EEG_PSD_ElectrodeClusterAverageBetadB,42,85,42-85,85,41
Titanic,Short,F,EEG_PSD_ElectrodeClusterAverageBetadB,42,96,42-96,119,58
Titanic,Short,F,EEG_PSD_ElectrodeClusterAverageBetadB,42,107,42-107,120,58
Titanic,Short,F,EEG_PSD_ElectrodeClusterAverageBetadB,42,109,42-109,120,58
Titanic,Short,F,EEG_PSD_ElectrodeClusterAverageBetadB,42,113,42-113,120,58
Titanic,Short,F,EEG_PSD_ElectrodeClusterAverageBetadB,42,117,42-117,27,12
Titanic,Short,F,EEG_PSD_ElectrodeClusterAverageBetadB,44,50,44-50,105,51
Titanic,Short,F,EEG_PSD_ElectrodeClusterAverageBetadB,44,60,44-60,108,52
Titanic,Short,F,EEG_PSD_ElectrodeClusterAverageBetadB,44,70,44-70,102,49
Titanic,Short,F,EEG_PSD_ElectrodeClusterAverageBetadB,44,85,44-85,73,35
Titanic,Short,F,EEG_PSD_ElectrodeClusterAverageBetadB,44,96,44-96,108,52
Titanic,Short,F,EEG_PSD_ElectrodeClusterAverageBetadB,44,107,44-107,108,52
Titanic,Short,F,EEG_PSD_ElectrodeClusterAverageBetadB,44,109,44-109,108,52
Titanic,Short,F,EEG_PSD_ElectrodeClusterAverageBetadB,44,113,44-113,108,52
Titanic,Short,F,EEG_PSD_ElectrodeClusterAverageBetadB,44,117,44-117,24,10
Titanic,Short,F,EEG_PSD_ElectrodeClusterAverageBetadB,50,60,50-60,117,57
Titanic,Short,F,EEG_PSD_ElectrodeClusterAverageBetadB,50,70,50-70,111,54
Titanic,Short,F,EEG_PSD_ElectrodeClusterAverageBetadB,50,85,50-85,82,39
Titanic,Short,F,EEG_PSD_ElectrodeClusterAverageBetadB,50,96,50-96,116,56
Titanic,Short,F,EEG_PSD_ElectrodeClusterAverageBetadB,50,107,50-107,117,57
Titanic,Short,F,EEG_PSD_ElectrodeClusterAverageBetadB,50,109,50-109,117,57
Titanic,Short,F,EEG_PSD_ElectrodeClusterAverageBetadB,50,113,50-113,117,57
Titanic,Short,F,EEG_PSD_ElectrodeClusterAverageBetadB,50,117,50-117,27,12
Titanic,Short,F,EEG_PSD_ElectrodeClusterAverageBetadB,60,70,60-70,114,55
Titanic,Short,F,EEG_PSD_ElectrodeClusterAverageBetadB,60,85,60-85,85,41
Titanic,Short,F,EEG_PSD_ElectrodeClusterAverageBetadB,60,96,60-96,119,58
Titanic,Short,F,EEG_PSD_ElectrodeClusterAverageBetadB,60,107,60-107,120,58
Titanic,Short,F,EEG_PSD_ElectrodeClusterAverageBetadB,60,109,60-109,120,58
Titanic,Short,F,EEG_PSD_ElectrodeClusterAverageBetadB,60,113,60-113,120,58
Titanic,Short,F,EEG_PSD_ElectrodeClusterAverageBetadB,60,117,60-117,27,12
Titanic,Short,F,EEG_PSD_ElectrodeClusterAverageBetadB,70,85,70-85,81,39
Titanic,Short,F,EEG_PSD_ElectrodeClusterAverageBetadB,70,96,70-96,113,55
Titanic,Short,F,EEG_PSD_ElectrodeClusterAverageBetadB,70,107,70-107,114,55
Titanic,Short,F,EEG_PSD_ElectrodeClusterAverageBetadB,70,109,70-109,114,55
Titanic,Short,F,EEG_PSD_ElectrodeClusterAverageBetadB,70,113,70-113,114,55
Titanic,Short,F,EEG_PSD_ElectrodeClusterAverageBetadB,70,117,70-117,26,11
Titanic,Short,F,EEG_PSD_ElectrodeClusterAverageBetadB,85,96,85-96,84,40
Titanic,Short,F,EEG_PSD_ElectrodeClusterAverageBetadB,85,107,85-107,85,41
Titanic,Short,F,EEG_PSD_ElectrodeClusterAverageBetadB,85,109,85-109,85,41
Titanic,Short,F,EEG_PSD_ElectrodeClusterAverageBetadB,85,113,85-113,85,41
Titanic,Short,F,EEG_PSD_ElectrodeClusterAverageBetadB,85,117,85-117,21,9
Titanic,Short,F,EEG_PSD_ElectrodeClusterAverageBetadB,96,107,96-107,119,58
Titanic,Short,F,EEG_PSD_ElectrodeClusterAverageBetadB,96,109,96-109,119,58
Titanic,Short,F,EEG_PSD_ElectrodeClusterAverageBetadB,96,113,96-113,119,58
Titanic,Short,F,EEG_PSD_ElectrodeClusterAverageBetadB,96,117,96-117,27,12
Titanic,Short,F,EEG_PSD_ElectrodeClusterAverageBetadB,107,109,107-109,120,58
Titanic,Short,F,EEG_PSD_ElectrodeClusterAverageBetadB,107,113,107-113,120,58
Titanic,Short,F,EEG_PSD_ElectrodeClusterAverageBetadB,107,117,107-117,27,12
Titanic,Short,F,EEG_PSD_ElectrodeClusterAverageBetadB,109,113,109-113,120,58
Titanic,Short,F,EEG_PSD_ElectrodeClusterAverageBetadB,109,117,109-117,27,12
Titanic,Short,F,EEG_PSD_ElectrodeClusterAverageBetadB,113,117,113-117,27,12
Titanic,Short,F,EEG_PSD_ElectrodeClusterAverageDeltadB,41,42,41-42,120,58
Titanic,Short,F,EEG_PSD_ElectrodeClusterAverageDeltadB,41,44,41-44,108,52
Titanic,Short,F,EEG_PSD_ElectrodeClusterAverageDeltadB,41,50,41-50,117,57
Titanic,Short,F,EEG_PSD_ElectrodeClusterAverageDeltadB,41,60,41-60,120,58
Titanic,Short,F,EEG_PSD_ElectrodeClusterAverageDeltadB,41,70,41-70,114,55
Titanic,Short,F,EEG_PSD_ElectrodeClusterAverageDeltadB,41,85,41-85,85,41
Titanic,Short,F,EEG_PSD_ElectrodeClusterAverageDeltadB,41,96,41-96,119,58
Titanic,Short,F,EEG_PSD_ElectrodeClusterAverageDeltadB,41,107,41-107,120,58
Titanic,Short,F,EEG_PSD_ElectrodeClusterAverageDeltadB,41,109,41-109,120,58
Titanic,Short,F,EEG_PSD_ElectrodeClusterAverageDeltadB,41,113,41-113,120,58
Titanic,Short,F,EEG_PSD_ElectrodeClusterAverageDeltadB,41,117,41-117,27,12
Titanic,Short,F,EEG_PSD_ElectrodeClusterAverageDeltadB,42,44,42-44,108,52
Titanic,Short,F,EEG_PSD_ElectrodeClusterAverageDeltadB,42,50,42-50,117,57
Titanic,Short,F,EEG_PSD_ElectrodeClusterAverageDeltadB,42,60,42-60,120,58
Titanic,Short,F,EEG_PSD_ElectrodeClusterAverageDeltadB,42,70,42-70,114,55
Titanic,Short,F,EEG_PSD_ElectrodeClusterAverageDeltadB,42,85,42-85,85,41
Titanic,Short,F,EEG_PSD_ElectrodeClusterAverageDeltadB,42,96,42-96,119,58
Titanic,Short,F,EEG_PSD_ElectrodeClusterAverageDeltadB,42,107,42-107,120,58
Titanic,Short,F,EEG_PSD_ElectrodeClusterAverageDeltadB,42,109,42-109,120,58
Titanic,Short,F,EEG_PSD_ElectrodeClusterAverageDeltadB,42,113,42-113,120,58
Titanic,Short,F,EEG_PSD_ElectrodeClusterAverageDeltadB,42,117,42-117,27,12
Titanic,Short,F,EEG_PSD_ElectrodeClusterAverageDeltadB,44,50,44-50,105,51
Titanic,Short,F,EEG_PSD_ElectrodeClusterAverageDeltadB,44,60,44-60,108,52
Titanic,Short,F,EEG_PSD_ElectrodeClusterAverageDeltadB,44,70,44-70,102,49
Titanic,Short,F,EEG_PSD_ElectrodeClusterAverageDeltadB,44,85,44-85,73,35
Titanic,Short,F,EEG_PSD_ElectrodeClusterAverageDeltadB,44,96,44-96,108,52
Titanic,Short,F,EEG_PSD_ElectrodeClusterAverageDeltadB,44,107,44-107,108,52
Titanic,Short,F,EEG_PSD_ElectrodeClusterAverageDeltadB,44,109,44-109,108,52
Titanic,Short,F,EEG_PSD_ElectrodeClusterAverageDeltadB,44,113,44-113,108,52
Titanic,Short,F,EEG_PSD_ElectrodeClusterAverageDeltadB,44,117,44-117,24,10
Titanic,Short,F,EEG_PSD_ElectrodeClusterAverageDeltadB,50,60,50-60,117,57
Titanic,Short,F,EEG_PSD_ElectrodeClusterAverageDeltadB,50,70,50-70,111,54
Titanic,Short,F,EEG_PSD_ElectrodeClusterAverageDeltadB,50,85,50-85,82,39
Titanic,Short,F,EEG_PSD_ElectrodeClusterAverageDeltadB,50,96,50-96,116,56
Titanic,Short,F,EEG_PSD_ElectrodeClusterAverageDeltadB,50,107,50-107,117,57
Titanic,Short,F,EEG_PSD_ElectrodeClusterAverageDeltadB,50,109,50-109,117,57
Titanic,Short,F,EEG_PSD_ElectrodeClusterAverageDeltadB,50,113,50-113,117,57
Titanic,Short,F,EEG_PSD_ElectrodeClusterAverageDeltadB,50,117,50-117,27,12
Titanic,Short,F,EEG_PSD_ElectrodeClusterAverageDeltadB,60,70,60-70,114,55
Titanic,Short,F,EEG_PSD_ElectrodeClusterAverageDeltadB,60,85,60-85,85,41
Titanic,Short,F,EEG_PSD_ElectrodeClusterAverageDeltadB,60,96,60-96,119,58
Titanic,Short,F,EEG_PSD_ElectrodeClusterAverageDeltadB,60,107,60-107,120,58
Titanic,Short,F,EEG_PSD_ElectrodeClusterAverageDeltadB,60,109,60-109,120,58
Titanic,Short,F,EEG_PSD_ElectrodeClusterAverageDeltadB,60,113,60-113,120,58
Titanic,Short,F,EEG_PSD_ElectrodeClusterAverageDeltadB,60,117,60-117,27,12
Titanic,Short,F,EEG_PSD_ElectrodeClusterAverageDeltadB,70,85,70-85,81,39
Titanic,Short,F,EEG_PSD_ElectrodeClusterAverageDeltadB,70,96,70-96,113,55
Titanic,Short,F,EEG_PSD_ElectrodeClusterAverageDeltadB,70,107,70-107,114,55
Titanic,Short,F,EEG_PSD_ElectrodeClusterAverageDeltadB,70,109,70-109,114,55
Titanic,Short,F,EEG_PSD_ElectrodeClusterAverageDeltadB,70,113,70-113,114,55
Titanic,Short,F,EEG_PSD_ElectrodeClusterAverageDeltadB,70,117,70-117,26,11
Titanic,Short,F,EEG_PSD_ElectrodeClusterAverageDeltadB,85,96,85-96,84,40
Titanic,Short,F,EEG_PSD_ElectrodeClusterAverageDeltadB,85,107,85-107,85,41
Titanic,Short,F,EEG_PSD_ElectrodeClusterAverageDeltadB,85,109,85-109,85,41
Titanic,Short,F,EEG_PSD_ElectrodeClusterAverageDeltadB,85,113,85-113,85,41
Titanic,Short,F,EEG_PSD_ElectrodeClusterAverageDeltadB,85,117,85-117,21,9
Titanic,Short,F,EEG_PSD_ElectrodeClusterAverageDeltadB,96,107,96-107,119,58
Titanic,Short,F,EEG_PSD_ElectrodeClusterAverageDeltadB,96,109,96-109,119,58
Titanic,Short,F,EEG_PSD_ElectrodeClusterAverageDeltadB,96,113,96-113,119,58
Titanic,Short,F,EEG_PSD_ElectrodeClusterAverageDeltadB,96,117,96-117,27,12
Titanic,Short,F,EEG_PSD_ElectrodeClusterAverageDeltadB,107,109,107-109,120,58
Titanic,Short,F,EEG_PSD_ElectrodeClusterAverageDeltadB,107,113,107-113,120,58
Titanic,Short,F,EEG_PSD_ElectrodeClusterAverageDeltadB,107,117,107-117,27,12
